fips,cbsa,metarea,metareano,state_fips,year,unemployment_rate,real_income_pc,college_share,marriage_rate
,,"814. sumter, sc",,SC,2005,0.057226,,,
,,"814. sumter, sc",,SC,2006,0.04590818,,,
,,"814. sumter, sc",,SC,2007,0.03553801,,,
,,"814. sumter, sc",,SC,2008,0.05063292,,,
,,"814. sumter, sc",,SC,2009,0.06012658,,,
,,"814. sumter, sc",,SC,2010,0.06292352,,,
,,"814. sumter, sc",,SC,2011,0.0480427,,,
,,"816. syracuse, ny",,NY,1960,0.0206037,,,
,,"816. syracuse, ny",,NY,1970,0.01991342,,,
,,"816. syracuse, ny",,NY,1980,0.03777984,,,
,,"816. syracuse, ny",,NY,1990,0.02748708,,,
,,"816. syracuse, ny",,NY,2000,0.02974501,,,
,,"816. syracuse, ny",,NY,2005,0.03303027,,,
,,"816. syracuse, ny",,NY,2006,0.03134363,,,
,,"816. syracuse, ny",,NY,2007,0.02835753,,,
,,"816. syracuse, ny",,NY,2008,0.02660121,,,
,,"816. syracuse, ny",,NY,2009,0.03797032,,,
,,"816. syracuse, ny",,NY,2010,0.03983549,,,
,,"816. syracuse, ny",,NY,2011,0.03843697,,,
,,"820. tacoma, wa",,WA,1960,0.02226063,,,
,,"820. tacoma, wa",,WA,1970,0.02727526,,,
,,"820. tacoma, wa",,WA,1980,0.03300876,,,
,,"820. tacoma, wa",,WA,1990,0.02857359,,,
,,"820. tacoma, wa",,WA,2000,0.03061604,,,
,,"820. tacoma, wa",,WA,2005,0.03901734,,,
,,"820. tacoma, wa",,WA,2006,0.02793767,,,
,,"820. tacoma, wa",,WA,2007,0.0254272,,,
,,"820. tacoma, wa",,WA,2008,0.02622186,,,
,,"820. tacoma, wa",,WA,2009,0.0483849,,,
,,"820. tacoma, wa",,WA,2010,0.05375282,,,
,,"820. tacoma, wa",,WA,2011,0.04809033,,,
,,"824. tallahassee, fl",,FL,1980,0.02172422,,,
,,"824. tallahassee, fl",,FL,2000,0.03551275,,,
,,"824. tallahassee, fl",,FL,2005,0.03282198,,,
,,"824. tallahassee, fl",,FL,2006,0.02687458,,,
,,"824. tallahassee, fl",,FL,2007,0.02775025,,,
,,"824. tallahassee, fl",,FL,2008,0.03398738,,,
,,"824. tallahassee, fl",,FL,2009,0.05655878,,,
,,"824. tallahassee, fl",,FL,2010,0.05154639,,,
,,"824. tallahassee, fl",,FL,2011,0.0597622,,,
,,"828. tampa-st. petersburg-clearwater, fl",,FL,1960,0.01794849,,,
,,"828. tampa-st. petersburg-clearwater, fl",,FL,1970,0.01500621,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,1980,0.02154225,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,1990,0.02406618,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,2000,0.0232549,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,2003,0.03077106,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,2005,0.02727162,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,2006,0.02495132,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,2007,0.02887139,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,2008,0.03240035,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,2009,0.05297742,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,2010,0.0588682,,,
,,"828. tampa-st. petersburg-clearwater, fl",44,FL,2011,0.05157134,,,
,,"832. terre haute, in",,IN,1980,0.03011466,,,
,,"832. terre haute, in",,IN,1990,0.0353364,,,
,,"832. terre haute, in",,IN,2000,0.02955906,,,
,,"832. terre haute, in",,IN,2005,0.0340836,,,
,,"832. terre haute, in",,IN,2006,0.02805486,,,
,,"832. terre haute, in",,IN,2007,0.02823818,,,
,,"832. terre haute, in",,IN,2008,0.0337711,,,
,,"832. terre haute, in",,IN,2009,0.04893754,,,
,,"832. terre haute, in",,IN,2010,0.03921569,,,
,,"832. terre haute, in",,IN,2011,0.04293715,,,
,,"836. texarkana, tx/ar",,,1980,0.02093398,,,
,,"84. beaumont-port arthur-orange, tx",,TX,1960,0.02334204,,,
,,"84. beaumont-port arthur-orange, tx",,TX,1970,0.02225174,,,
,,"84. beaumont-port arthur-orange, tx",,TX,1980,0.02774604,,,
,,"84. beaumont-port arthur-orange, tx",,TX,1990,0.03547347,,,
,,"84. beaumont-port arthur-orange, tx",,TX,2000,0.03353694,,,
,,"84. beaumont-port arthur-orange, tx",,TX,2003,0.03442485,,,
,,"84. beaumont-port arthur-orange, tx",,TX,2005,0.03721489,,,
,,"84. beaumont-port arthur-orange, tx",,TX,2006,0.03190052,,,
,,"84. beaumont-port arthur-orange, tx",,TX,2007,0.02614919,,,
,,"84. beaumont-port arthur-orange, tx",,TX,2008,0.02267699,,,
,,"84. beaumont-port arthur-orange, tx",,TX,2009,0.03629258,,,
,,"84. beaumont-port arthur-orange, tx",,TX,2010,0.04496552,,,
,,"84. beaumont-port arthur-orange, tx",,TX,2011,0.04484305,,,
,,"840. toledo, oh/mi",,,1960,0.02466508,,,
,,"840. toledo, oh/mi",,,1970,0.01694915,,,
,,"840. toledo, oh/mi",,,1980,0.05038021,,,
,,"840. toledo, oh/mi",,,1990,0.0372402,,,
,,"840. toledo, oh/mi",,,2000,0.03149041,,,
,,"840. toledo, oh/mi",,,2005,0.04194952,,,
,,"840. toledo, oh/mi",,,2006,0.04082628,,,
,,"840. toledo, oh/mi",,,2007,0.04199564,,,
,,"840. toledo, oh/mi",,,2008,0.04015457,,,
,,"840. toledo, oh/mi",,,2009,0.06692192,,,
,,"840. toledo, oh/mi",,,2010,0.0622284,,,
,,"840. toledo, oh/mi",,,2011,0.06045299,,,
,,"844. topeka, ks",,KS,1960,0.01005553,,,
,,"844. topeka, ks",,KS,1980,0.01938516,,,
,,"844. topeka, ks",,KS,2000,0.01757469,,,
,,"844. topeka, ks",,KS,2005,0.02581121,,,
,,"844. topeka, ks",,KS,2006,0.02880354,,,
,,"844. topeka, ks",,KS,2007,0.02852963,,,
,,"844. topeka, ks",,KS,2008,0.02393038,,,
,,"844. topeka, ks",,KS,2009,0.02849201,,,
,,"844. topeka, ks",,KS,2010,0.03030303,,,
,,"844. topeka, ks",,KS,2011,0.03289977,,,
,,"848. trenton, nj",,NJ,1960,0.01654522,,,
,,"848. trenton, nj",,NJ,1970,0.01075697,,,
,,"848. trenton, nj",,NJ,1980,0.02929792,,,
,,"848. trenton, nj",,NJ,1990,0.02258727,,,
,,"848. trenton, nj",,NJ,2000,0.03000842,,,
,,"848. trenton, nj",,NJ,2005,0.02522664,,,
,,"848. trenton, nj",,NJ,2006,0.03107238,,,
,,"848. trenton, nj",,NJ,2007,0.0236132,,,
,,"848. trenton, nj",,NJ,2008,0.03054911,,,
,,"848. trenton, nj",,NJ,2009,0.04363348,,,
,,"848. trenton, nj",,NJ,2010,0.05055576,,,
,,"848. trenton, nj",,NJ,2011,0.0517898,,,
,,"852. tucson, az",,AZ,1960,0.01957869,,,
,,"852. tucson, az",,AZ,1970,0.01436782,,,
,,"852. tucson, az",32,AZ,1980,0.02847972,,,
,,"852. tucson, az",32,AZ,1990,0.03184512,,,
,,"852. tucson, az",32,AZ,2000,0.02447332,,,
,,"852. tucson, az",32,AZ,2003,0.0256498,,,
,,"852. tucson, az",32,AZ,2005,0.02710414,,,
,,"852. tucson, az",32,AZ,2006,0.02615791,,,
,,"852. tucson, az",32,AZ,2007,0.02367722,,,
,,"852. tucson, az",32,AZ,2008,0.03139481,,,
,,"852. tucson, az",32,AZ,2009,0.03752171,,,
,,"852. tucson, az",32,AZ,2010,0.05169162,,,
,,"852. tucson, az",32,AZ,2011,0.04717282,,,
,,"856. tulsa, ok",,OK,1960,0.01648451,,,
,,"856. tulsa, ok",,OK,1970,0.02122431,,,
,,"856. tulsa, ok",43,OK,1980,0.01737858,,,
,,"856. tulsa, ok",43,OK,1990,0.02961736,,,
,,"856. tulsa, ok",43,OK,2000,0.0238905,,,
,,"856. tulsa, ok",43,OK,2005,0.0270852,,,
,,"856. tulsa, ok",43,OK,2006,0.02561458,,,
,,"856. tulsa, ok",43,OK,2007,0.02279793,,,
,,"856. tulsa, ok",43,OK,2008,0.02019182,,,
,,"856. tulsa, ok",43,OK,2009,0.02980849,,,
,,"856. tulsa, ok",43,OK,2010,0.03955186,,,
,,"856. tulsa, ok",43,OK,2011,0.04040082,,,
,,"86. bellingham, wa",,WA,1980,0.05012964,,,
,,"86. bellingham, wa",,WA,1990,0.02650562,,,
,,"86. bellingham, wa",,WA,2000,0.04151674,,,
,,"86. bellingham, wa",,WA,2005,0.02549575,,,
,,"86. bellingham, wa",,WA,2006,0.02478232,,,
,,"86. bellingham, wa",,WA,2007,0.03509892,,,
,,"86. bellingham, wa",,WA,2008,0.03597122,,,
,,"86. bellingham, wa",,WA,2009,0.04984424,,,
,,"86. bellingham, wa",,WA,2010,0.05312318,,,
,,"86. bellingham, wa",,WA,2011,0.05134958,,,
,,"860. tuscaloosa, al",,AL,1960,0.01738968,,,
,,"860. tuscaloosa, al",,AL,1980,0.03295634,,,
,,"860. tuscaloosa, al",,AL,1990,0.02674482,,,
,,"860. tuscaloosa, al",,AL,2000,0.03061224,,,
,,"860. tuscaloosa, al",,AL,2005,0.03207184,,,
,,"860. tuscaloosa, al",,AL,2006,0.02141983,,,
,,"860. tuscaloosa, al",,AL,2007,0.02537486,,,
,,"860. tuscaloosa, al",,AL,2008,0.02712477,,,
,,"860. tuscaloosa, al",,AL,2009,0.03623612,,,
,,"860. tuscaloosa, al",,AL,2010,0.03071471,,,
,,"860. tuscaloosa, al",,AL,2011,0.04830362,,,
,,"864. tyler, tx",,TX,1960,0.01649387,,,
,,"864. tyler, tx",,TX,1980,0.02095848,,,
,,"864. tyler, tx",,TX,1990,0.0302267,,,
,,"864. tyler, tx",,TX,2000,0.02988868,,,
,,"864. tyler, tx",,TX,2005,0.02820796,,,
,,"864. tyler, tx",,TX,2006,0.02805836,,,
,,"864. tyler, tx",,TX,2007,0.02723939,,,
,,"864. tyler, tx",,TX,2008,0.01885746,,,
,,"864. tyler, tx",,TX,2009,0.03707995,,,
,,"864. tyler, tx",,TX,2010,0.03485392,,,
,,"864. tyler, tx",,TX,2011,0.04406428,,,
,,"868. utica-rome, ny",,NY,1960,0.02485143,,,
,,"868. utica-rome, ny",,NY,1970,0.01972195,,,
,,"868. utica-rome, ny",,NY,1980,0.03250744,,,
,,"868. utica-rome, ny",,NY,1990,0.03057486,,,
,,"868. utica-rome, ny",,NY,2000,0.02921231,,,
,,"868. utica-rome, ny",,NY,2003,0.03418054,,,
,,"868. utica-rome, ny",,NY,2005,0.02915369,,,
,,"868. utica-rome, ny",,NY,2006,0.0337608,,,
,,"868. utica-rome, ny",,NY,2007,0.02672835,,,
,,"868. utica-rome, ny",,NY,2008,0.02679296,,,
,,"868. utica-rome, ny",,NY,2009,0.02840754,,,
,,"868. utica-rome, ny",,NY,2010,0.0398037,,,
,,"868. utica-rome, ny",,NY,2011,0.03644533,,,
,,"87. benton harbor, mi",,MI,1980,0.04727017,,,
,,"87. benton harbor, mi",,MI,1990,0.03603822,,,
,,"87. benton harbor, mi",,MI,2000,0.02383545,,,
,,"87. benton harbor, mi",,MI,2003,0.04632588,,,
,,"87. benton harbor, mi",,MI,2005,0.05013477,,,
,,"87. benton harbor, mi",,MI,2006,0.05013477,,,
,,"87. benton harbor, mi",,MI,2007,0.03303144,,,
,,"87. benton harbor, mi",,MI,2008,0.03815153,,,
,,"87. benton harbor, mi",,MI,2009,0.0626186,,,
,,"87. benton harbor, mi",,MI,2010,0.06544997,,,
,,"87. benton harbor, mi",,MI,2011,0.05386113,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,1970,0.0197901,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,1980,0.02239678,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,1990,0.02250875,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,2000,0.0216387,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,2005,0.02370443,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,2006,0.0244441,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,2007,0.02273835,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,2008,0.02690364,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,2009,0.04312712,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,2010,0.04799612,,,
,,"873. ventura-oxnard-simi valley, ca",,CA,2011,0.05058484,,,
,,"876. vineland-milville-bridgetown, nj",,NJ,1980,0.0434238,,,
,,"876. vineland-milville-bridgetown, nj",,NJ,1990,0.03376087,,,
,,"876. vineland-milville-bridgetown, nj",,NJ,2000,0.03866356,,,
,,"876. vineland-milville-bridgetown, nj",,NJ,2005,0.04216868,,,
,,"876. vineland-milville-bridgetown, nj",,NJ,2006,0.0421804,,,
,,"876. vineland-milville-bridgetown, nj",,NJ,2007,0.03945746,,,
,,"876. vineland-milville-bridgetown, nj",,NJ,2008,0.03473492,,,
,,"876. vineland-milville-bridgetown, nj",,NJ,2009,0.05634675,,,
,,"876. vineland-milville-bridgetown, nj",,NJ,2010,0.07119096,,,
,,"876. vineland-milville-bridgetown, nj",,NJ,2011,0.06627219,,,
,,"878. visalia-tulare-porterville, ca",,CA,1980,0.02762978,,,
,,"878. visalia-tulare-porterville, ca",,CA,1990,0.032716,,,
,,"878. visalia-tulare-porterville, ca",,CA,2000,0.03808838,,,
,,"878. visalia-tulare-porterville, ca",,CA,2003,0.03555556,,,
,,"878. visalia-tulare-porterville, ca",,CA,2005,0.03419936,,,
,,"878. visalia-tulare-porterville, ca",,CA,2006,0.02873563,,,
,,"878. visalia-tulare-porterville, ca",,CA,2007,0.03164557,,,
,,"878. visalia-tulare-porterville, ca",,CA,2008,0.03281334,,,
,,"878. visalia-tulare-porterville, ca",,CA,2009,0.04945209,,,
,,"878. visalia-tulare-porterville, ca",,CA,2010,0.06031996,,,
,,"878. visalia-tulare-porterville, ca",,CA,2011,0.05483295,,,
,,"88. billings, mt",,MT,1960,0.02724575,,,
,,"88. billings, mt",,MT,1980,0.03549456,,,
,,"88. billings, mt",,MT,1990,0.02481752,,,
,,"88. billings, mt",,MT,2000,0.02230407,,,
,,"88. billings, mt",,MT,2005,0.01836547,,,
,,"88. billings, mt",,MT,2006,0.01828154,,,
,,"88. billings, mt",,MT,2007,0.01429848,,,
,,"88. billings, mt",,MT,2008,0.01730419,,,
,,"88. billings, mt",,MT,2009,0.03524229,,,
,,"88. billings, mt",,MT,2010,0.03327645,,,
,,"88. billings, mt",,MT,2011,0.03393214,,,
,,"880. waco, tx",,TX,1960,0.01858992,,,
,,"880. waco, tx",,TX,1980,0.02079395,,,
,,"880. waco, tx",,TX,1990,0.02756141,,,
,,"880. waco, tx",,TX,2000,0.0339254,,,
,,"880. waco, tx",,TX,2005,0.03487858,,,
,,"880. waco, tx",,TX,2006,0.0250865,,,
,,"880. waco, tx",,TX,2007,0.03108599,,,
,,"880. waco, tx",,TX,2008,0.02275655,,,
,,"880. waco, tx",,TX,2009,0.03339041,,,
,,"880. waco, tx",,TX,2010,0.04103852,,,
,,"880. waco, tx",,TX,2011,0.03497502,,,
,,"884. washington, dc/md/va",,,1960,0.01128221,,,
,,"884. washington, dc/md/va",,,1970,0.01078352,,,
,,"884. washington, dc/md/va",19,,1980,0.02130623,,,
,,"884. washington, dc/md/va",19,,1990,0.0200771,,,
,,"884. washington, dc/md/va",19,,2000,0.02195447,,,
,,"884. washington, dc/md/va",19,,2005,0.02327066,,,
,,"884. washington, dc/md/va",19,,2006,0.02232244,,,
,,"884. washington, dc/md/va",19,,2007,0.02279568,,,
,,"884. washington, dc/md/va",19,,2008,0.02184198,,,
,,"884. washington, dc/md/va",19,,2009,0.03267096,,,
,,"884. washington, dc/md/va",19,,2010,0.0383668,,,
,,"884. washington, dc/md/va",19,,2011,0.0351105,,,
,,"888. waterbury, ct",,CT,1960,0.03042782,,,
,,"888. waterbury, ct",,CT,1980,0.02711651,,,
,,"888. waterbury, ct",,CT,1990,0.03939009,,,
,,"888. waterbury, ct",,CT,2000,0.03515625,,,
,,"888. waterbury, ct",,CT,2005,0.04613297,,,
,,"888. waterbury, ct",,CT,2006,0.04862024,,,
,,"888. waterbury, ct",,CT,2007,0.04668304,,,
,,"888. waterbury, ct",,CT,2008,0.04061625,,,
,,"888. waterbury, ct",,CT,2009,0.07651006,,,
,,"888. waterbury, ct",,CT,2010,0.0707483,,,
,,"888. waterbury, ct",,CT,2011,0.0682353,,,
,,"892. waterloo-cedar falls, ia",,IA,1960,0.02029861,,,
,,"892. waterloo-cedar falls, ia",,IA,1980,0.0267769,,,
,,"892. waterloo-cedar falls, ia",,IA,1990,0.02564102,,,
,,"892. waterloo-cedar falls, ia",,IA,2000,0.0246888,,,
,,"892. waterloo-cedar falls, ia",,IA,2005,0.02925244,,,
,,"892. waterloo-cedar falls, ia",,IA,2006,0.03357817,,,
,,"892. waterloo-cedar falls, ia",,IA,2007,0.0222672,,,
,,"892. waterloo-cedar falls, ia",,IA,2008,0.02538071,,,
,,"892. waterloo-cedar falls, ia",,IA,2009,0.03042596,,,
,,"892. waterloo-cedar falls, ia",,IA,2010,0.03275332,,,
,,"892. waterloo-cedar falls, ia",,IA,2011,0.03904762,,,
,,"894. wausau, wi",,WI,1980,0.03582766,,,
,,"894. wausau, wi",,WI,1990,0.02352771,,,
,,"894. wausau, wi",,WI,2000,0.01974225,,,
,,"894. wausau, wi",,WI,2005,0.01840102,,,
,,"894. wausau, wi",,WI,2006,0.01702685,,,
,,"894. wausau, wi",,WI,2007,0.025,,,
,,"894. wausau, wi",,WI,2008,0.01965758,,,
,,"894. wausau, wi",,WI,2009,0.03667482,,,
,,"894. wausau, wi",,WI,2010,0.04519774,,,
,,"894. wausau, wi",,WI,2011,0.03368034,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,1960,0.02055742,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,1970,0.01444043,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,1980,0.01604538,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,1990,0.0216014,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,2000,0.02008129,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,2005,0.02607658,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,2006,0.02229532,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,2007,0.02349539,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,2008,0.02947154,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,2009,0.04836637,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,2010,0.0559164,,,
,,"896. west palm beach-boca raton-delray beach, fl",,FL,2011,0.05193706,,,
,,"900. wheeling, wv/oh",,,1980,0.02799789,,,
,,"904. wichita, ks",,KS,1960,0.01753603,,,
,,"904. wichita, ks",,KS,1970,0.03159041,,,
,,"904. wichita, ks",46,KS,1980,0.01833549,,,
,,"904. wichita, ks",46,KS,1990,0.02462038,,,
,,"904. wichita, ks",46,KS,2000,0.02183144,,,
,,"904. wichita, ks",46,KS,2005,0.03165248,,,
,,"904. wichita, ks",46,KS,2006,0.02787381,,,
,,"904. wichita, ks",46,KS,2007,0.0261186,,,
,,"904. wichita, ks",46,KS,2008,0.02260942,,,
,,"904. wichita, ks",46,KS,2009,0.03623346,,,
,,"904. wichita, ks",46,KS,2010,0.0434401,,,
,,"904. wichita, ks",46,KS,2011,0.04493643,,,
,,"908. wichita falls, tx",,TX,1960,0.02003704,,,
,,"908. wichita falls, tx",,TX,1980,0.0147227,,,
,,"908. wichita falls, tx",,TX,1990,0.03351768,,,
,,"908. wichita falls, tx",,TX,2000,0.02614269,,,
,,"908. wichita falls, tx",,TX,2005,0.02589808,,,
,,"908. wichita falls, tx",,TX,2006,0.02598425,,,
,,"908. wichita falls, tx",,TX,2007,0.0157068,,,
,,"908. wichita falls, tx",,TX,2008,0.01639344,,,
,,"908. wichita falls, tx",,TX,2009,0.0357433,,,
,,"908. wichita falls, tx",,TX,2010,0.02766136,,,
,,"908. wichita falls, tx",,TX,2011,0.03186743,,,
,,"914. williamsport, pa",,PA,1980,0.0446134,,,
,,"914. williamsport, pa",,PA,1990,0.03359586,,,
,,"914. williamsport, pa",,PA,2000,0.02622701,,,
,,"914. williamsport, pa",,PA,2005,0.02787879,,,
,,"914. williamsport, pa",,PA,2006,0.02902675,,,
,,"914. williamsport, pa",,PA,2007,0.03378779,,,
,,"914. williamsport, pa",,PA,2008,0.028739,,,
,,"914. williamsport, pa",,PA,2009,0.03893805,,,
,,"914. williamsport, pa",,PA,2010,0.04701628,,,
,,"914. williamsport, pa",,PA,2011,0.03384968,,,
,,"916. wilmington, de/nj/md",,,1960,0.01876638,,,
,,"916. wilmington, de/nj/md",,,1970,0.01303291,,,
,,"916. wilmington, de/nj/md",,,1980,0.02966226,,,
,,"916. wilmington, de/nj/md",,,1990,0.0201882,,,
,,"916. wilmington, de/nj/md",,,2000,0.02446584,,,
,,"916. wilmington, de/nj/md",,,2005,0.02813426,,,
,,"916. wilmington, de/nj/md",,,2006,0.02472874,,,
,,"916. wilmington, de/nj/md",,,2007,0.02609552,,,
,,"916. wilmington, de/nj/md",,,2008,0.0358037,,,
,,"916. wilmington, de/nj/md",,,2009,0.04302382,,,
,,"916. wilmington, de/nj/md",,,2010,0.04887218,,,
,,"916. wilmington, de/nj/md",,,2011,0.04369565,,,
,,"92. biloxi-gulfport, ms",,MS,1980,0.0273711,,,
,,"92. biloxi-gulfport, ms",,MS,1990,0.03467902,,,
,,"92. biloxi-gulfport, ms",,MS,2000,0.02767992,,,
,,"92. biloxi-gulfport, ms",,MS,2005,0.0406933,,,
,,"92. biloxi-gulfport, ms",,MS,2006,0.04056162,,,
,,"92. biloxi-gulfport, ms",,MS,2007,0.03152978,,,
,,"92. biloxi-gulfport, ms",,MS,2008,0.03113914,,,
,,"92. biloxi-gulfport, ms",,MS,2009,0.04295464,,,
,,"92. biloxi-gulfport, ms",,MS,2010,0.05261044,,,
,,"92. biloxi-gulfport, ms",,MS,2011,0.04151978,,,
,,"920. wilmington, nc",,NC,1980,0.03285232,,,
,,"920. wilmington, nc",,NC,1990,0.02768229,,,
,,"920. wilmington, nc",,NC,2000,0.02923264,,,
,,"920. wilmington, nc",,NC,2005,0.02734082,,,
,,"920. wilmington, nc",,NC,2006,0.02522664,,,
,,"920. wilmington, nc",,NC,2007,0.01969528,,,
,,"920. wilmington, nc",,NC,2008,0.02790866,,,
,,"920. wilmington, nc",,NC,2009,0.04787047,,,
,,"920. wilmington, nc",,NC,2010,0.06174201,,,
,,"920. wilmington, nc",,NC,2011,0.06384743,,,
,,"924. worcester, ma",,MA,1960,0.01688295,,,
,,"924. worcester, ma",,MA,1970,0.01788295,,,
,,"924. worcester, ma",,MA,1980,0.02518892,,,
,,"924. worcester, ma",,MA,1990,0.03425034,,,
,,"924. worcester, ma",,MA,2000,0.02116893,,,
,,"924. worcester, ma",,MA,2005,0.02470225,,,
,,"924. worcester, ma",,MA,2006,0.03357727,,,
,,"924. worcester, ma",,MA,2007,0.03188522,,,
,,"924. worcester, ma",,MA,2008,0.0328619,,,
,,"924. worcester, ma",,MA,2009,0.03948992,,,
,,"924. worcester, ma",,MA,2010,0.05919396,,,
,,"924. worcester, ma",,MA,2011,0.04745634,,,
,,"926. yakima, wa",,WA,1980,0.03664013,,,
,,"926. yakima, wa",,WA,1990,0.03730958,,,
,,"926. yakima, wa",,WA,2000,0.03963273,,,
,,"926. yakima, wa",,WA,2003,0.04477612,,,
,,"926. yakima, wa",,WA,2005,0.03373648,,,
,,"926. yakima, wa",,WA,2006,0.04216152,,,
,,"926. yakima, wa",,WA,2007,0.03470032,,,
,,"926. yakima, wa",,WA,2008,0.03425481,,,
,,"926. yakima, wa",,WA,2009,0.04311774,,,
,,"926. yakima, wa",,WA,2010,0.04023324,,,
,,"926. yakima, wa",,WA,2011,0.03335319,,,
,,"927. yolo, ca",,CA,2000,0.03328313,,,
,,"927. yolo, ca",,CA,2005,0.03135889,,,
,,"927. yolo, ca",,CA,2006,0.026038,,,
,,"927. yolo, ca",,CA,2007,0.02175438,,,
,,"927. yolo, ca",,CA,2008,0.02997275,,,
,,"927. yolo, ca",,CA,2009,0.03606558,,,
,,"927. yolo, ca",,CA,2010,0.04852459,,,
,,"927. yolo, ca",,CA,2011,0.0425815,,,
,,"928. york, pa",,PA,1960,0.01963994,,,
,,"928. york, pa",,PA,1970,0.01234969,,,
,,"928. york, pa",,PA,1980,0.02515135,,,
,,"928. york, pa",,PA,1990,0.01992008,,,
,,"928. york, pa",,PA,2000,0.01825593,,,
,,"928. york, pa",,PA,2003,0.02536716,,,
,,"928. york, pa",,PA,2005,0.02740477,,,
,,"928. york, pa",,PA,2006,0.02517223,,,
,,"928. york, pa",,PA,2007,0.02498048,,,
,,"928. york, pa",,PA,2008,0.02152231,,,
,,"928. york, pa",,PA,2009,0.0389206,,,
,,"928. york, pa",,PA,2010,0.051955,,,
,,"928. york, pa",,PA,2011,0.04278222,,,
,,"932. youngstown-warren, oh/pa",,,1960,0.02385464,,,
,,"932. youngstown-warren, oh/pa",,,1970,0.02147239,,,
,,"932. youngstown-warren, oh/pa",,,1980,0.0494207,,,
,,"932. youngstown-warren, oh/pa",,,1990,0.03751023,,,
,,"932. youngstown-warren, oh/pa",,,2000,0.02644334,,,
,,"932. youngstown-warren, oh/pa",,,2003,0.03874619,,,
,,"932. youngstown-warren, oh/pa",,,2005,0.03855422,,,
,,"932. youngstown-warren, oh/pa",,,2006,0.03193008,,,
,,"932. youngstown-warren, oh/pa",,,2007,0.03554841,,,
,,"932. youngstown-warren, oh/pa",,,2008,0.03480491,,,
,,"932. youngstown-warren, oh/pa",,,2009,0.05190434,,,
,,"932. youngstown-warren, oh/pa",,,2010,0.05708053,,,
,,"932. youngstown-warren, oh/pa",,,2011,0.04969379,,,
,,"934. yuba city, ca",,CA,1980,0.04864865,,,
,,"934. yuba city, ca",,CA,1990,0.03361195,,,
,,"934. yuba city, ca",,CA,2000,0.03537072,,,
,,"934. yuba city, ca",,CA,2005,0.03714085,,,
,,"934. yuba city, ca",,CA,2006,0.03237157,,,
,,"934. yuba city, ca",,CA,2007,0.04701754,,,
,,"934. yuba city, ca",,CA,2008,0.04344874,,,
,,"934. yuba city, ca",,CA,2009,0.07006802,,,
,,"934. yuba city, ca",,CA,2010,0.07096307,,,
,,"934. yuba city, ca",,CA,2011,0.0637255,,,
,,"936. yuma, az",,AZ,1990,0.02292769,,,
,,"936. yuma, az",,AZ,2000,0.02694611,,,
,,"936. yuma, az",,AZ,2005,0.03442999,,,
,,"936. yuma, az",,AZ,2006,0.02032236,,,
,,"936. yuma, az",,AZ,2007,0.02479339,,,
,,"936. yuma, az",,AZ,2008,0.02255109,,,
,,"936. yuma, az",,AZ,2009,0.033237,,,
,,"936. yuma, az",,AZ,2010,0.04626334,,,
,,"936. yuma, az",,AZ,2011,0.0460624,,,
,,"96. binghamton, ny",,NY,1960,0.01533878,,,
,,"96. binghamton, ny",,NY,1970,0.01563068,,,
,,"96. binghamton, ny",,NY,1980,0.02876265,,,
,,"96. binghamton, ny",,NY,1990,0.02839506,,,
,,"96. binghamton, ny",,NY,2000,0.02319378,,,
,,"96. binghamton, ny",,NY,2003,0.04066736,,,
,,"96. binghamton, ny",,NY,2005,0.03135254,,,
